"","Rep","Line","BL","Chamber","HS","Plant","Spike","GrainNo"
"1157",1,"Vida","S",14,"Y",4,11,0
"1158",1,"Vida","C",12,"N",5,11,20
"1159",1,"Vida","S",12,"N",5,11,9
"1160",1,"Hiline","C",12,"Y",5,11,5
"1161",1,"Vida","H",12,"Y",5,11,21
"1162",1,"Hiline","S",12,"Y",5,11,11
"1163",1,"Vida","F",14,"Y",5,11,18
"1164",1,"MTH","S",14,"Y",1,12,0
"1165",1,"MTH","H",14,"Y",2,12,16
"1166",1,"Vida","D",14,"N",3,12,18
"1167",1,"Vida","D",12,"Y",3,12,0
"1168",1,"MTH","C",14,"Y",3,12,4
"1169",1,"Hiline","D",14,"Y",3,12,2
"1170",1,"Vida","F",14,"Y",3,12,23
"1171",1,"Vida","C",12,"N",4,12,29
"1172",1,"MTH","D",12,"Y",4,12,0
"1173",1,"Hiline","S",12,"Y",4,12,7
"1174",1,"Hiline","D",14,"Y",4,12,14
"1175",1,"Hiline","F",14,"Y",4,12,21
"1176",1,"MTH","S",14,"Y",4,12,21
"1177",1,"Vida","S",14,"Y",4,12,3
"1178",1,"Vida","S",12,"N",5,12,37
"1179",1,"Vida","H",12,"Y",5,12,16
"1180",1,"Hiline","S",12,"Y",5,12,6
"1181",1,"Vida","F",14,"Y",5,12,12
"1182",1,"MTH","S",14,"Y",1,13,9
"1183",1,"MTH","H",14,"Y",2,13,15
"1184",1,"Vida","D",12,"Y",3,13,8
"1185",1,"MTH","C",14,"Y",3,13,0
"1186",1,"Hiline","D",14,"Y",3,13,0
"1187",1,"Vida","C",12,"N",4,13,33
"1188",1,"MTH","D",12,"Y",4,13,2
"1189",1,"Hiline","S",12,"Y",4,13,4
"1190",1,"Hiline","D",14,"Y",4,13,1
"1191",1,"Hiline","F",14,"Y",4,13,2
"1192",1,"MTH","S",14,"Y",4,13,1
"1193",1,"Vida","S",14,"Y",4,13,25
"1194",1,"Vida","S",12,"N",5,13,33
"1195",1,"Vida","H",12,"Y",5,13,1
"1196",1,"Hiline","S",12,"Y",5,13,11
"1197",1,"Vida","F",14,"Y",5,13,26
"1198",1,"MTH","H",14,"Y",2,14,22
"1199",1,"Vida","D",12,"Y",3,14,27
"1200",1,"MTH","C",14,"Y",3,14,5
"1201",1,"Vida","C",12,"N",4,14,24
"1202",1,"MTH","D",12,"Y",4,14,3
"1203",1,"Hiline","S",12,"Y",4,14,13
"1204",1,"Hiline","D",14,"Y",4,14,6
"1205",1,"MTH","S",14,"Y",4,14,17
"1206",1,"Vida","S",14,"Y",4,14,25
"1207",1,"Vida","S",12,"N",5,14,0
"1208",1,"Vida","H",12,"Y",5,14,0
"1209",1,"Hiline","S",12,"Y",5,14,8
"1210",1,"Vida","F",14,"Y",5,14,24
"1211",1,"MTH","H",14,"Y",2,15,3
"1212",1,"Vida","D",12,"Y",3,15,33
"1213",1,"MTH","D",12,"Y",4,15,3
"1214",1,"Hiline","S",12,"Y",4,15,5
"1215",1,"Hiline","D",14,"Y",4,15,6
"1216",1,"MTH","S",14,"Y",4,15,0
"1217",1,"Vida","S",12,"N",5,15,56
"1218",1,"Vida","H",12,"Y",5,15,4
"1219",1,"Vida","F",14,"Y",5,15,0
"1220",1,"MTH","H",14,"Y",2,16,2
"1221",1,"Vida","D",12,"Y",3,16,14
"1222",1,"MTH","D",12,"Y",4,16,0
"1223",1,"Hiline","S",12,"Y",4,16,3
"1224",1,"MTH","S",14,"Y",4,16,14
"1225",1,"Vida","S",12,"N",5,16,15
"1226",1,"Vida","F",14,"Y",5,16,23
"1227",1,"Vida","D",12,"Y",3,17,33
"1228",1,"Hiline","S",12,"Y",4,17,15
"1229",1,"MTH","S",14,"Y",4,17,23
"1230",1,"Hiline","S",12,"Y",4,18,9
"1231",1,"MTH","S",14,"Y",4,18,0
"1232",1,"Hiline","S",12,"Y",4,19,0
"1233",1,"MTH","S",14,"Y",4,19,4
"1234",1,"Hiline","S",12,"Y",4,20,17
"1235",1,"Hiline","S",12,"Y",4,21,8
"1236",1,"Hiline","S",12,"Y",4,22,9
"1237",1,"Hiline","S",12,"Y",4,23,13
"1238",1,"Hiline","S",12,"Y",4,24,10
"1239",1,"Hiline","S",12,"Y",4,25,0
"1240",2,"Berkut","C",12,"N",1,1,41
"1241",2,"Berkut","D",12,"N",1,1,27
"1242",2,"Hiline","D",12,"N",1,1,34
"1243",2,"Berkut","F",12,"N",1,1,34
"1244",2,"Hiline","F",12,"N",1,1,9
"1245",2,"Berkut","H",12,"N",1,1,3
"1246",2,"Hiline","H",12,"N",1,1,16
"1247",2,"Berkut","S",12,"N",1,1,64
"1248",2,"Hiline","S",12,"N",1,1,14
"1249",2,"MTH","C",14,"N",1,1,37
"1250",2,"Vida","C",14,"N",1,1,27
"1251",2,"MTH","D",14,"N",1,1,26
"1252",2,"Vida","D",14,"N",1,1,40
"1253",2,"MTH","F",14,"N",1,1,30
"1254",2,"Vida","F",14,"N",1,1,0
"1255",2,"MTH","H",14,"N",1,1,39
"1256",2,"Vida","H",14,"N",1,1,25
"1257",2,"MTH","S",14,"N",1,1,21
"1258",2,"Berkut","C",12,"Y",1,1,0
"1259",2,"Hiline","C",12,"Y",1,1,5
"1260",2,"Berkut","D",12,"Y",1,1,37
"1261",2,"Hiline","D",12,"Y",1,1,7
"1262",2,"Berkut","F",12,"Y",1,1,0
"1263",2,"Hiline","F",12,"Y",1,1,28
"1264",2,"Berkut","H",12,"Y",1,1,0
"1265",2,"Hiline","H",12,"Y",1,1,3
"1266",2,"Berkut","S",12,"Y",1,1,5
"1267",2,"MTH","C",14,"Y",1,1,47
"1268",2,"Vida","C",14,"Y",1,1,7
"1269",2,"MTH","D",14,"Y",1,1,19
"1270",2,"Vida","D",14,"Y",1,1,32
"1271",2,"MTH","F",14,"Y",1,1,31
"1272",2,"Vida","F",14,"Y",1,1,28
"1273",2,"MTH","H",14,"Y",1,1,36
"1274",2,"Vida","H",14,"Y",1,1,8
"1275",2,"MTH","S",14,"Y",1,1,33
"1276",2,"Vida","S",14,"Y",1,1,8
"1277",2,"Berkut","C",12,"N",2,1,35
"1278",2,"Berkut","D",12,"N",2,1,14
"1279",2,"Hiline","D",12,"N",2,1,24
"1280",2,"Berkut","F",12,"N",2,1,26
"1281",2,"Hiline","F",12,"N",2,1,34
"1282",2,"Berkut","H",12,"N",2,1,3
"1283",2,"Berkut","S",12,"N",2,1,40
"1284",2,"Hiline","S",12,"N",2,1,29
"1285",2,"MTH","C",14,"N",2,1,45
"1286",2,"MTH","D",14,"N",2,1,26
"1287",2,"Vida","D",14,"N",2,1,4
"1288",2,"MTH","F",14,"N",2,1,25
"1289",2,"Vida","F",14,"N",2,1,36
"1290",2,"MTH","H",14,"N",2,1,42
"1291",2,"Vida","H",14,"N",2,1,38
"1292",2,"MTH","S",14,"N",2,1,39
"1293",2,"Berkut","C",12,"Y",2,1,0
"1294",2,"Hiline","C",12,"Y",2,1,25
"1295",2,"Berkut","D",12,"Y",2,1,0
"1296",2,"Hiline","D",12,"Y",2,1,23
"1297",2,"Berkut","F",12,"Y",2,1,0
"1298",2,"Hiline","F",12,"Y",2,1,20
"1299",2,"Berkut","H",12,"Y",2,1,14
"1300",2,"Hiline","H",12,"Y",2,1,18
"1301",2,"Berkut","S",12,"Y",2,1,52
"1302",2,"MTH","C",14,"Y",2,1,15
"1303",2,"Vida","C",14,"Y",2,1,21
"1304",2,"MTH","D",14,"Y",2,1,33
"1305",2,"Vida","D",14,"Y",2,1,8
"1306",2,"MTH","F",14,"Y",2,1,19
"1307",2,"Vida","F",14,"Y",2,1,22
"1308",2,"Vida","H",14,"Y",2,1,9
"1309",2,"MTH","S",14,"Y",2,1,24
"1310",2,"Vida","S",14,"Y",2,1,36
"1311",2,"Berkut","C",12,"N",3,1,46
"1312",2,"Berkut","D",12,"N",3,1,25
"1313",2,"Hiline","D",12,"N",3,1,18
"1314",2,"Berkut","F",12,"N",3,1,46
"1315",2,"Hiline","F",12,"N",3,1,25
"1316",2,"Berkut","H",12,"N",3,1,15
"1317",2,"Hiline","H",12,"N",3,1,35
"1318",2,"Berkut","S",12,"N",3,1,51
"1319",2,"Hiline","S",12,"N",3,1,39
"1320",2,"MTH","C",14,"N",3,1,41
"1321",2,"Vida","C",14,"N",3,1,31
"1322",2,"MTH","D",14,"N",3,1,40
"1323",2,"Vida","D",14,"N",3,1,15
"1324",2,"MTH","F",14,"N",3,1,28
"1325",2,"Vida","F",14,"N",3,1,15
"1326",2,"MTH","H",14,"N",3,1,27
"1327",2,"Vida","H",14,"N",3,1,15
"1328",2,"Berkut","C",12,"Y",3,1,27
"1329",2,"Hiline","C",12,"Y",3,1,27
"1330",2,"Hiline","D",12,"Y",3,1,20
"1331",2,"Berkut","F",12,"Y",3,1,33
"1332",2,"Hiline","F",12,"Y",3,1,19
"1333",2,"Hiline","H",12,"Y",3,1,25
"1334",2,"Berkut","S",12,"Y",3,1,39
"1335",2,"MTH","C",14,"Y",3,1,31
"1336",2,"Vida","C",14,"Y",3,1,0
"1337",2,"MTH","D",14,"Y",3,1,28
"1338",2,"Vida","D",14,"Y",3,1,20
"1339",2,"MTH","F",14,"Y",3,1,21
"1340",2,"Vida","F",14,"Y",3,1,30
"1341",2,"MTH","H",14,"Y",3,1,23
"1342",2,"Vida","H",14,"Y",3,1,13
"1343",2,"MTH","S",14,"Y",3,1,18
"1344",2,"Berkut","C",12,"N",4,1,9
"1345",2,"Berkut","D",12,"N",4,1,4
"1346",2,"Hiline","D",12,"N",4,1,32
"1347",2,"Berkut","F",12,"N",4,1,24
"1348",2,"Hiline","F",12,"N",4,1,23
"1349",2,"Berkut","H",12,"N",4,1,44
"1350",2,"Hiline","H",12,"N",4,1,31
"1351",2,"Berkut","S",12,"N",4,1,97
"1352",2,"MTH","C",14,"N",4,1,34
"1353",2,"Vida","C",14,"N",4,1,38
"1354",2,"MTH","D",14,"N",4,1,40
"1355",2,"Vida","D",14,"N",4,1,28
"1356",2,"MTH","F",14,"N",4,1,38
"1357",2,"Vida","F",14,"N",4,1,21
"1358",2,"Vida","H",14,"N",4,1,31
"1359",2,"Vida","S",14,"N",4,1,41
"1360",2,"Berkut","C",12,"Y",4,1,0
"1361",2,"Hiline","C",12,"Y",4,1,22
"1362",2,"Berkut","D",12,"Y",4,1,0
"1363",2,"Hiline","D",12,"Y",4,1,19
"1364",2,"Berkut","F",12,"Y",4,1,28
"1365",2,"Hiline","F",12,"Y",4,1,43
"1366",2,"Berkut","H",12,"Y",4,1,0
"1367",2,"Hiline","H",12,"Y",4,1,23
"1368",2,"Berkut","S",12,"Y",4,1,0
"1369",2,"MTH","C",14,"Y",4,1,14
"1370",2,"Vida","C",14,"Y",4,1,33
"1371",2,"MTH","D",14,"Y",4,1,27
"1372",2,"Vida","D",14,"Y",4,1,2
"1373",2,"MTH","F",14,"Y",4,1,6
"1374",2,"Vida","F",14,"Y",4,1,26
"1375",2,"MTH","H",14,"Y",4,1,33
"1376",2,"Vida","H",14,"Y",4,1,11
"1377",2,"MTH","S",14,"Y",4,1,26
"1378",2,"Vida","S",14,"Y",4,1,25
"1379",2,"Berkut","C",12,"N",5,1,3
"1380",2,"Berkut","D",12,"N",5,1,0
"1381",2,"Hiline","D",12,"N",5,1,18
"1382",2,"Berkut","F",12,"N",5,1,10
"1383",2,"Hiline","F",12,"N",5,1,31
"1384",2,"Berkut","H",12,"N",5,1,15
"1385",2,"Hiline","H",12,"N",5,1,19
"1386",2,"Berkut","S",12,"N",5,1,44
"1387",2,"Hiline","S",12,"N",5,1,29
"1388",2,"MTH","C",14,"N",5,1,40
"1389",2,"Vida","C",14,"N",5,1,23
"1390",2,"Vida","D",14,"N",5,1,0
"1391",2,"MTH","F",14,"N",5,1,28
"1392",2,"Vida","F",14,"N",5,1,26
"1393",2,"MTH","H",14,"N",5,1,38
"1394",2,"Vida","H",14,"N",5,1,26
"1395",2,"MTH","S",14,"N",5,1,46
"1396",2,"Berkut","C",12,"Y",5,1,17
"1397",2,"Hiline","C",12,"Y",5,1,10
"1398",2,"Berkut","D",12,"Y",5,1,50
"1399",2,"Hiline","D",12,"Y",5,1,18
"1400",2,"Berkut","F",12,"Y",5,1,0
"1401",2,"Hiline","F",12,"Y",5,1,21
"1402",2,"Berkut","H",12,"Y",5,1,28
"1403",2,"Hiline","H",12,"Y",5,1,27
"1404",2,"Berkut","S",12,"Y",5,1,0
"1405",2,"MTH","C",14,"Y",5,1,14
"1406",2,"Vida","C",14,"Y",5,1,16
"1407",2,"MTH","D",14,"Y",5,1,37
"1408",2,"Vida","D",14,"Y",5,1,18
"1409",2,"MTH","F",14,"Y",5,1,22
"1410",2,"Vida","F",14,"Y",5,1,31
"1411",2,"MTH","H",14,"Y",5,1,31
"1412",2,"Vida","H",14,"Y",5,1,5
"1413",2,"Vida","S",14,"Y",5,1,28
"1414",2,"Berkut","C",12,"N",1,2,34
"1415",2,"Berkut","D",12,"N",1,2,4
"1416",2,"Hiline","D",12,"N",1,2,30
"1417",2,"Berkut","F",12,"N",1,2,1
"1418",2,"Hiline","F",12,"N",1,2,28
"1419",2,"Berkut","H",12,"N",1,2,47
"1420",2,"Hiline","H",12,"N",1,2,36
"1421",2,"Hiline","S",12,"N",1,2,25
"1422",2,"MTH","C",14,"N",1,2,30
"1423",2,"Vida","C",14,"N",1,2,25
"1424",2,"Vida","D",14,"N",1,2,26
"1425",2,"Vida","F",14,"N",1,2,18
"1426",2,"Vida","H",14,"N",1,2,47
"1427",2,"Berkut","C",12,"Y",1,2,6
"1428",2,"Hiline","C",12,"Y",1,2,0
"1429",2,"Berkut","D",12,"Y",1,2,36
"1430",2,"Hiline","D",12,"Y",1,2,25
"1431",2,"Hiline","F",12,"Y",1,2,32
"1432",2,"Berkut","H",12,"Y",1,2,32
"1433",2,"Hiline","H",12,"Y",1,2,15
"1434",2,"Berkut","S",12,"Y",1,2,33
"1435",2,"Vida","C",14,"Y",1,2,9
"1436",2,"MTH","D",14,"Y",1,2,31
"1437",2,"Vida","D",14,"Y",1,2,1
"1438",2,"Vida","F",14,"Y",1,2,0
"1439",2,"Vida","H",14,"Y",1,2,28
"1440",2,"MTH","S",14,"Y",1,2,24
"1441",2,"Vida","S",14,"Y",1,2,28
"1442",2,"Berkut","C",12,"N",2,2,34
"1443",2,"Berkut","D",12,"N",2,2,35
"1444",2,"Hiline","D",12,"N",2,2,35
"1445",2,"Berkut","F",12,"N",2,2,29
"1446",2,"Hiline","F",12,"N",2,2,22
"1447",2,"Berkut","H",12,"N",2,2,61
"1448",2,"Berkut","S",12,"N",2,2,73
"1449",2,"Hiline","S",12,"N",2,2,10
"1450",2,"MTH","D",14,"N",2,2,33
"1451",2,"Vida","D",14,"N",2,2,1
"1452",2,"MTH","F",14,"N",2,2,35
"1453",2,"Vida","F",14,"N",2,2,35
"1454",2,"Vida","H",14,"N",2,2,44
"1455",2,"MTH","S",14,"N",2,2,45
"1456",2,"Berkut","C",12,"Y",2,2,13
"1457",2,"Hiline","C",12,"Y",2,2,15
"1458",2,"Berkut","D",12,"Y",2,2,0
"1459",2,"Hiline","D",12,"Y",2,2,0
"1460",2,"Berkut","F",12,"Y",2,2,0
"1461",2,"Hiline","F",12,"Y",2,2,39
"1462",2,"Berkut","H",12,"Y",2,2,28
"1463",2,"Hiline","H",12,"Y",2,2,18
"1464",2,"Berkut","S",12,"Y",2,2,36
"1465",2,"Vida","C",14,"Y",2,2,5
"1466",2,"MTH","D",14,"Y",2,2,29
"1467",2,"Vida","D",14,"Y",2,2,5
"1468",2,"MTH","F",14,"Y",2,2,38
"1469",2,"Vida","F",14,"Y",2,2,0
"1470",2,"Vida","H",14,"Y",2,2,30
"1471",2,"MTH","S",14,"Y",2,2,2
"1472",2,"Vida","S",14,"Y",2,2,3
"1473",2,"Berkut","C",12,"N",3,2,0
"1474",2,"Berkut","D",12,"N",3,2,25
"1475",2,"Hiline","D",12,"N",3,2,17
"1476",2,"Berkut","F",12,"N",3,2,21
"1477",2,"Hiline","F",12,"N",3,2,29
"1478",2,"Berkut","H",12,"N",3,2,45
"1479",2,"Hiline","H",12,"N",3,2,15
"1480",2,"Berkut","S",12,"N",3,2,41
"1481",2,"Hiline","S",12,"N",3,2,5
"1482",2,"Vida","C",14,"N",3,2,37
"1483",2,"MTH","D",14,"N",3,2,30
"1484",2,"Vida","D",14,"N",3,2,3
"1485",2,"Vida","F",14,"N",3,2,18
"1486",2,"MTH","H",14,"N",3,2,32
"1487",2,"Vida","H",14,"N",3,2,38
"1488",2,"Berkut","C",12,"Y",3,2,39
"1489",2,"Hiline","C",12,"Y",3,2,31
"1490",2,"Hiline","D",12,"Y",3,2,26
"1491",2,"Berkut","F",12,"Y",3,2,35
"1492",2,"Hiline","F",12,"Y",3,2,25
"1493",2,"Hiline","H",12,"Y",3,2,8
"1494",2,"Berkut","S",12,"Y",3,2,0
"1495",2,"Vida","C",14,"Y",3,2,21
"1496",2,"MTH","D",14,"Y",3,2,16
"1497",2,"Vida","D",14,"Y",3,2,13
"1498",2,"MTH","F",14,"Y",3,2,32
"1499",2,"Vida","F",14,"Y",3,2,19
"1500",2,"Vida","H",14,"Y",3,2,26
"1501",2,"MTH","S",14,"Y",3,2,0
"1502",2,"Berkut","C",12,"N",4,2,0
"1503",2,"Berkut","D",12,"N",4,2,31
"1504",2,"Hiline","D",12,"N",4,2,23
"1505",2,"Berkut","F",12,"N",4,2,16
"1506",2,"Hiline","F",12,"N",4,2,22
"1507",2,"Berkut","H",12,"N",4,2,0
"1508",2,"Hiline","H",12,"N",4,2,21
"1509",2,"Berkut","S",12,"N",4,2,12
"1510",2,"Vida","C",14,"N",4,2,22
"1511",2,"MTH","D",14,"N",4,2,33
"1512",2,"Vida","D",14,"N",4,2,27
"1513",2,"Vida","F",14,"N",4,2,6
"1514",2,"Vida","H",14,"N",4,2,16
"1515",2,"Vida","S",14,"N",4,2,22
"1516",2,"Berkut","C",12,"Y",4,2,0
"1517",2,"Hiline","C",12,"Y",4,2,27
"1518",2,"Berkut","D",12,"Y",4,2,17
"1519",2,"Hiline","D",12,"Y",4,2,9
"1520",2,"Berkut","F",12,"Y",4,2,0
"1521",2,"Hiline","F",12,"Y",4,2,33
"1522",2,"Berkut","H",12,"Y",4,2,19
"1523",2,"Hiline","H",12,"Y",4,2,16
"1524",2,"MTH","C",14,"Y",4,2,32
"1525",2,"Vida","C",14,"Y",4,2,3
"1526",2,"Vida","D",14,"Y",4,2,22
"1527",2,"Vida","F",14,"Y",4,2,17
"1528",2,"MTH","H",14,"Y",4,2,24
"1529",2,"Vida","H",14,"Y",4,2,7
"1530",2,"MTH","S",14,"Y",4,2,14
"1531",2,"Vida","S",14,"Y",4,2,14
"1532",2,"Berkut","D",12,"N",5,2,2
"1533",2,"Hiline","D",12,"N",5,2,34
"1534",2,"Berkut","F",12,"N",5,2,0
"1535",2,"Hiline","F",12,"N",5,2,13
"1536",2,"Berkut","H",12,"N",5,2,13
"1537",2,"Hiline","H",12,"N",5,2,27
"1538",2,"Berkut","S",12,"N",5,2,75
"1539",2,"Hiline","S",12,"N",5,2,29
"1540",2,"Vida","C",14,"N",5,2,21
"1541",2,"Vida","D",14,"N",5,2,34
"1542",2,"MTH","F",14,"N",5,2,16
"1543",2,"Vida","F",14,"N",5,2,34
"1544",2,"Vida","H",14,"N",5,2,37
"1545",2,"Berkut","C",12,"Y",5,2,0
"1546",2,"Hiline","C",12,"Y",5,2,40
"1547",2,"Berkut","D",12,"Y",5,2,0
"1548",2,"Hiline","D",12,"Y",5,2,15
"1549",2,"Berkut","F",12,"Y",5,2,6
"1550",2,"Hiline","F",12,"Y",5,2,39
"1551",2,"Berkut","H",12,"Y",5,2,11
"1552",2,"Hiline","H",12,"Y",5,2,1
"1553",2,"MTH","C",14,"Y",5,2,31
"1554",2,"Vida","C",14,"Y",5,2,9
"1555",2,"Vida","D",14,"Y",5,2,34
"1556",2,"MTH","F",14,"Y",5,2,22
"1557",2,"Vida","F",14,"Y",5,2,22
"1558",2,"MTH","H",14,"Y",5,2,7
"1559",2,"Vida","H",14,"Y",5,2,7
"1560",2,"Vida","S",14,"Y",5,2,38
"1561",2,"Berkut","C",12,"N",1,3,35
"1562",2,"Berkut","D",12,"N",1,3,0
"1563",2,"Hiline","D",12,"N",1,3,27
"1564",2,"Berkut","F",12,"N",1,3,25
"1565",2,"Hiline","F",12,"N",1,3,17
"1566",2,"Berkut","H",12,"N",1,3,17
"1567",2,"Hiline","H",12,"N",1,3,30
"1568",2,"Hiline","S",12,"N",1,3,38
"1569",2,"Vida","C",14,"N",1,3,18
"1570",2,"Vida","D",14,"N",1,3,32
"1571",2,"Vida","F",14,"N",1,3,37
"1572",2,"Vida","H",14,"N",1,3,18
"1573",2,"Berkut","C",12,"Y",1,3,0
"1574",2,"Hiline","C",12,"Y",1,3,30
"1575",2,"Berkut","D",12,"Y",1,3,0
"1576",2,"Hiline","D",12,"Y",1,3,1
"1577",2,"Hiline","F",12,"Y",1,3,9
"1578",2,"Berkut","H",12,"Y",1,3,36
"1579",2,"Hiline","H",12,"Y",1,3,14
"1580",2,"Berkut","S",12,"Y",1,3,0
"1581",2,"Vida","C",14,"Y",1,3,5
"1582",2,"Vida","F",14,"Y",1,3,0
"1583",2,"Vida","H",14,"Y",1,3,0
"1584",2,"Berkut","C",12,"N",2,3,13
"1585",2,"Berkut","D",12,"N",2,3,0
"1586",2,"Hiline","D",12,"N",2,3,37
"1587",2,"Berkut","F",12,"N",2,3,57
"1588",2,"Hiline","F",12,"N",2,3,30
"1589",2,"Berkut","H",12,"N",2,3,0
"1590",2,"Berkut","S",12,"N",2,3,48
"1591",2,"Hiline","S",12,"N",2,3,12
"1592",2,"Vida","D",14,"N",2,3,23
"1593",2,"Vida","F",14,"N",2,3,16
"1594",2,"Vida","H",14,"N",2,3,20
"1595",2,"MTH","S",14,"N",2,3,41
"1596",2,"Berkut","C",12,"Y",2,3,0
"1597",2,"Hiline","C",12,"Y",2,3,19
"1598",2,"Hiline","D",12,"Y",2,3,14
"1599",2,"Hiline","F",12,"Y",2,3,20
"1600",2,"Hiline","H",12,"Y",2,3,8
"1601",2,"Berkut","S",12,"Y",2,3,0
"1602",2,"Vida","C",14,"Y",2,3,2
"1603",2,"Vida","D",14,"Y",2,3,10
"1604",2,"Vida","F",14,"Y",2,3,22
"1605",2,"Vida","H",14,"Y",2,3,0
"1606",2,"Vida","S",14,"Y",2,3,32
"1607",2,"Berkut","C",12,"N",3,3,19
"1608",2,"Berkut","D",12,"N",3,3,31
"1609",2,"Hiline","D",12,"N",3,3,22
"1610",2,"Hiline","F",12,"N",3,3,0
"1611",2,"Berkut","H",12,"N",3,3,0
"1612",2,"Hiline","H",12,"N",3,3,42
"1613",2,"Berkut","S",12,"N",3,3,40
"1614",2,"Hiline","S",12,"N",3,3,28
"1615",2,"Vida","C",14,"N",3,3,15
"1616",2,"Vida","D",14,"N",3,3,3
"1617",2,"Vida","F",14,"N",3,3,0
"1618",2,"Vida","H",14,"N",3,3,48
"1619",2,"Berkut","C",12,"Y",3,3,0
"1620",2,"Hiline","C",12,"Y",3,3,24
"1621",2,"Hiline","D",12,"Y",3,3,12
"1622",2,"Berkut","F",12,"Y",3,3,0
"1623",2,"Hiline","F",12,"Y",3,3,39
"1624",2,"Hiline","H",12,"Y",3,3,18
"1625",2,"Berkut","S",12,"Y",3,3,0
"1626",2,"Vida","C",14,"Y",3,3,2
"1627",2,"Vida","D",14,"Y",3,3,35
"1628",2,"Vida","F",14,"Y",3,3,30
"1629",2,"Vida","H",14,"Y",3,3,20
"1630",2,"Berkut","C",12,"N",4,3,1
"1631",2,"Berkut","D",12,"N",4,3,20
"1632",2,"Hiline","D",12,"N",4,3,45
"1633",2,"Berkut","F",12,"N",4,3,40
"1634",2,"Hiline","F",12,"N",4,3,14
"1635",2,"Berkut","H",12,"N",4,3,0
"1636",2,"Hiline","H",12,"N",4,3,13
"1637",2,"Berkut","S",12,"N",4,3,1
"1638",2,"Vida","C",14,"N",4,3,36
"1639",2,"Vida","D",14,"N",4,3,5
"1640",2,"Vida","F",14,"N",4,3,15
"1641",2,"Vida","H",14,"N",4,3,44
"1642",2,"Vida","S",14,"N",4,3,57
"1643",2,"Hiline","C",12,"Y",4,3,18
"1644",2,"Berkut","D",12,"Y",4,3,18
"1645",2,"Hiline","D",12,"Y",4,3,11
"1646",2,"Berkut","F",12,"Y",4,3,0
"1647",2,"Hiline","F",12,"Y",4,3,28
"1648",2,"Berkut","H",12,"Y",4,3,0
"1649",2,"Hiline","H",12,"Y",4,3,16
"1650",2,"MTH","C",14,"Y",4,3,40
"1651",2,"Vida","C",14,"Y",4,3,38
"1652",2,"Vida","D",14,"Y",4,3,6
"1653",2,"Vida","F",14,"Y",4,3,39
"1654",2,"MTH","H",14,"Y",4,3,11
"1655",2,"Vida","H",14,"Y",4,3,18
"1656",2,"MTH","S",14,"Y",4,3,23
"1657",2,"Vida","S",14,"Y",4,3,0
"1658",2,"Berkut","D",12,"N",5,3,45
"1659",2,"Hiline","D",12,"N",5,3,14
"1660",2,"Berkut","F",12,"N",5,3,25
"1661",2,"Hiline","F",12,"N",5,3,26
"1662",2,"Berkut","H",12,"N",5,3,48
"1663",2,"Hiline","H",12,"N",5,3,34
"1664",2,"Berkut","S",12,"N",5,3,65
"1665",2,"Hiline","S",12,"N",5,3,47
"1666",2,"Vida","C",14,"N",5,3,33
"1667",2,"Vida","D",14,"N",5,3,24
"1668",2,"Vida","F",14,"N",5,3,29
"1669",2,"Vida","H",14,"N",5,3,12
"1670",2,"Berkut","C",12,"Y",5,3,0
"1671",2,"Hiline","C",12,"Y",5,3,12
"1672",2,"Berkut","D",12,"Y",5,3,44
"1673",2,"Hiline","D",12,"Y",5,3,27
"1674",2,"Berkut","F",12,"Y",5,3,20
"1675",2,"Hiline","F",12,"Y",5,3,25
"1676",2,"Berkut","H",12,"Y",5,3,0
"1677",2,"Hiline","H",12,"Y",5,3,11
"1678",2,"Vida","C",14,"Y",5,3,26
"1679",2,"Vida","D",14,"Y",5,3,1
"1680",2,"Vida","F",14,"Y",5,3,11
"1681",2,"Vida","H",14,"Y",5,3,23
"1682",2,"Vida","S",14,"Y",5,3,32
"1683",2,"Berkut","C",12,"N",1,4,0
"1684",2,"Berkut","D",12,"N",1,4,7
"1685",2,"Hiline","D",12,"N",1,4,8
"1686",2,"Berkut","F",12,"N",1,4,43
"1687",2,"Hiline","F",12,"N",1,4,21
"1688",2,"Berkut","H",12,"N",1,4,0
"1689",2,"Hiline","H",12,"N",1,4,25
"1690",2,"Hiline","S",12,"N",1,4,27
"1691",2,"Vida","C",14,"N",1,4,29
"1692",2,"Vida","D",14,"N",1,4,11
"1693",2,"Vida","F",14,"N",1,4,26
"1694",2,"Vida","H",14,"N",1,4,30
"1695",2,"Berkut","C",12,"Y",1,4,0
"1696",2,"Hiline","C",12,"Y",1,4,5
"1697",2,"Berkut","D",12,"Y",1,4,35
"1698",2,"Hiline","D",12,"Y",1,4,6
"1699",2,"Hiline","F",12,"Y",1,4,4
"1700",2,"Berkut","H",12,"Y",1,4,16
"1701",2,"Hiline","H",12,"Y",1,4,10
"1702",2,"Vida","C",14,"Y",1,4,9
"1703",2,"Berkut","C",12,"N",2,4,30
"1704",2,"Berkut","D",12,"N",2,4,16
"1705",2,"Hiline","D",12,"N",2,4,23
"1706",2,"Berkut","F",12,"N",2,4,11
"1707",2,"Hiline","F",12,"N",2,4,12
"1708",2,"Berkut","H",12,"N",2,4,5
"1709",2,"Berkut","S",12,"N",2,4,27
"1710",2,"Hiline","S",12,"N",2,4,18
"1711",2,"Vida","D",14,"N",2,4,16
"1712",2,"Vida","F",14,"N",2,4,14
